Co_Code,Equity_Paid_Up,Networth,Capital_Employed,Total_Debt,Gross_Block,Net_Working_Capital,Current_Assets,Current_Liabilities_and_Provisions,Total_Assets_by_Liabilities,Gross_Sales,Net_Sales,Other_Income,Value_Of_Output,Cost_of_Production,Selling_Cost,PBIDT,PBDT,PBIT,PBT,PAT,Adjusted_PAT,CP,Revenue_earnings_in_forex,Revenue_expenses_in_forex,Capital_expenses_in_forex,Book_Value_Unit_Curr,Book_Value_Adj_Unit_Curr,Market_Capitalisation,CEPS_annualised_Unit_Curr,Cash_Flow_From_Operating_Activities,Cash_Flow_From_Investing_Activities,Cash_Flow_From_Financing_Activities,ROG-Net_Worth_perc,ROG-Capital_Employed_perc,ROG-Gross_Block_perc,ROG-Gross_Sales_perc,ROG-Net_Sales_perc,ROG-Cost_of_Production_perc,ROG-Total_Assets_perc,ROG-PBIDT_perc,ROG-PBDT_perc,ROG-PBIT_perc,ROG-PBT_perc,ROG-PAT_perc,ROG-CP_perc,ROG-Revenue_earnings_in_forex_perc,ROG-Revenue_expenses_in_forex_perc,ROG-Market_Capitalisation_perc,Current_Ratio_Latest,Fixed_Assets_Ratio_Latest,Inventory_Ratio_Latest,Debtors_Ratio_Latest,Total_Asset_Turnover_Ratio_Latest,Interest_Cover_Ratio_Latest,PBIDTM_perc_Latest,PBITM_perc_Latest,PBDTM_perc_Latest,CPM_perc_Latest,APATM_perc_Latest,Debtors_Velocity_Days,Creditors_Velocity_Days,Inventory_Velocity_Days,Value_of_Output_by_Total_Assets,Value_of_Output_by_Gross_Block,default
3585.0,5.08,4.53,21.26,16.45,17.96,17.03,27.28,10.25,31.51,61.69,54.85,2.36,59.89,56.9,1.02,3.77,1.2,3.58,1.01,0.79,0.79,0.98,0.0,0.0,0.0,8.92,8.92,10.59,1.93,1.06,-0.17,0.0,-7.36,5.77,2.22,-25.54,-25.65,-5.89,-3.64,30.0,55.84,65.74,372.3775,422.025,28.95,0.0,0.0,0.0,1.26,3.61,6.25,14.61,3.98,2.97,8.01,7.63,5.44,3.7,3.31,50.0,27.0,103.0,1.87,3.08,0.0
5110.0,6.84,117.31,190.63,72.43,213.86,50.22,96.42,46.21,236.84,378.05,340.06,2.22,342.61,282.75,74.97999999999999,48.14,290.01750000000004,36.11,219.055,171.6925,153.3,231.39,360.725,304.665,11.3225,349.655,34.28,188.85,59.3,28.08,-143.6425,-3.55,16.65,14.27,51.365,12.8,12.84,18.17,14.0,12.93,18.17,11.69,18.76,35.85,28.28,56.959999999999994,122.18,237.875,1.22,1.78,9.61,11.9,2.04,59.75,19.31,15.64,17.98,12.95,9.29,36.0,29.0,53.0,1.62,1.77,0.0
22361.0,4.44,201.61,301.68,89.82,265.49,143.18,189.94,46.77,348.45,430.34,402.16,2.98,402.78,314.01,74.97999999999999,57.0,290.01750000000004,34.46,219.055,171.6925,153.3,231.39,360.725,6.14,11.3225,349.655,44.9,3984.7225,59.3,229.84,-11.36,-1.62,17.87,14.02,6.01,23.06,23.66,28.21,9.31,17.09,20.45,-1.94,0.73,-6.05,18.1,56.959999999999994,122.18,237.875,1.34,1.61,8.89,6.6,1.34,6.95,11.92,6.71,10.95,10.39,5.19,52.0,19.0,52.0,1.26,1.66,0.0
14610.0,12.81,-159.96,-20.32,138.68,82.46,-49.87,49.74,99.61,79.29,52.59,52.59,2.61,52.97,49.17,4.33,-0.1,-11.46,-2.15,-32.7575,-30.575,-29.557499999999997,-15.585,8.01,2.36,0.0,-13.567499999999999,-13.567499999999999,2.9,-7.475,9.28,-0.05,-12.0,-16.48,-33.3825,0.38,4.45,4.45,5.13,-14.7,-103.3,-313.59749999999997,-250.0,-183.23,-501.2525,-321.73749999999995,56.959999999999994,-76.4,-20.11,0.1,0.34,5.19,19.1,0.0,-0.4,-7.98,-14.6,-90.795,-87.21249999999999,-117.12,48.0,145.0,51.0,0.39,0.33,1.0
983.0,3.19,231.29,231.29,0.0,1.1,2.55,4.42,1.88,233.17,30.33,30.33,2.19,30.33,0.05,0.0,31.18,31.18,31.14,219.055,171.6925,153.3,231.39,0.0,0.0,0.0,349.655,298.0875,239.25,59.3,22.19,-143.6425,-1.12,14.42,14.42,-3.51,52.8,52.8,-66.4,14.52,71.89,71.89,72.04,72.04,73.64,73.47,0.0,0.0,57.89,39.3325,54.6675,0.0,0.0,0.51,59.75,72.23249999999999,66.4725,57.9775,48.2475,40.692499999999995,0.0,0.0,0.0,0.57,57.9625,0.0
2091.0,1.4,22.22,27.35,5.13,19.84,10.41,16.59,6.18,33.53,47.27,42.07,0.15,44.08,39.09,0.41,2.92,2.64,1.93,1.65,1.11,1.12,2.1,0.0,3.38,0.0,158.32,298.0875,8.42,14.79,0.96,-2.84,2.28,-0.63,10.28,6.72,15.97,15.86,34.61,12.9,17.74,17.33,17.68,17.02,24.72,21.39,0.0,122.18,53.65,1.86,1.48,4.57,5.61,1.31,3.12,8.92,3.41,7.83,7.11,1.6,54.0,23.0,67.0,1.35,1.88,0.0
713.0,14.83,-8.56,-6.12,0.0,1.45,-11.945,3.34,110.36,104.24,14.79,14.79,0.0,14.79,15.06,0.0,-0.4,-0.4,-0.47,-0.47,-0.47,-0.47,-0.4,0.0,0.0,0.0,-5.77,-5.77,0.0,-0.27,0.0,0.0,0.0,-5.81,-8.51,0.0,-4.58,-4.58,-4.8,64.1575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,65.0,0.0,0.0,0.0,1.0
8021.0,131.24,1829.0825,3634.915,1572.6100000000001,1409.325,-11.945,2014.74,1021.03,4568.7300000000005,2845.3725,2780.14,78.80250000000001,2803.74,1981.6799999999998,74.97999999999999,455.5025,290.01750000000004,365.68,219.055,171.6925,153.3,231.39,360.725,304.665,11.3225,97.34,97.34,3984.7225,59.3,-21.95,13.9975,52.332499999999996,14.36,8.07,5.53,4.56,4.5,10.18,22.19,37.07,45.74,48.78,63.17,67.07,47.41,-60.9075,-76.4,237.875,1.34,1.0,4.3,7.49,0.6,1.7,17.11,12.51,9.77,10.57,5.97,44.0,76.0,131.0,0.56,1.16,0.0
67803.75,1.69,2.32,11.39,9.07,2.13,9.25,13.96,4.71,16.1,15.26,15.26,0.02,21.55,19.18,0.17,0.73,0.31,0.66,0.24,0.16,0.16,0.23,0.0,0.0,0.0,13.75,13.75,0.0,1.36,-2.76,-3.44,-0.25,90.2075,73.77,15.76,7.77,7.77,43.56,64.1575,10.61,-18.42,40.43,26.32,33.33,-25.81,0.0,0.0,0.0,1.21,54.6675,6.36,6.67,3.98,1.88,3.35,3.11,1.69,1.11,0.88,46.0,46.0,165.0,2.5175,57.9625,0.0
1354.0,4.54,8.76,8.87,0.0,0.42,0.62,0.74,0.12,8.99,1.26,1.26,0.0,1.26,0.26,0.01,0.38,0.38,0.34,0.34,0.37,0.37,0.41,0.02,0.0,0.0,19.3,19.3,4.98,0.9,0.62,-0.89,0.0,4.41,3.86,0.0,20.0,20.0,23.81,0.22,347.0375,350.0,0.0,0.0,422.025,347.1275,0.0,0.0,39.89,3.77,2.76,58.0325,11.05,0.12,59.75,11.21,8.62,10.34,11.21,8.62,715.25,61.0,48.0,0.12,2.71,0.0
6237.0,2.99,7.73,7.73,0.0,6.89,7.31,7.59,0.27,8.0,2.08,2.08,0.01,2.08,1.17,0.01,0.66,0.65,0.61,0.6,0.36,0.36,0.41,0.0,0.03,0.0,25.89,25.89,2.81,1.37,-1.37,0.58,0.0,6.92,6.92,0.0,24.55,24.55,7.34,8.11,37.5,35.42,52.5,50.0,80.0,46.43,-60.9075,-76.4,-41.09,39.3325,0.25,58.0325,4.49,0.2,0.0,21.14,13.14,21.14,18.86,10.86,82.0,0.0,4.0,0.21,0.24,0.0
67803.75,1.06,3.04,3.04,0.0,0.0,2.33,3.07,0.74,3.78,1.3,1.3,0.0,1.85,1.76,0.0,-0.01,-0.01,-0.01,-0.01,-0.03,-0.13,-0.03,0.0,0.0,0.0,28.73,28.73,0.0,-0.28,-2.82,0.0,2.56,90.2075,73.77,0.0,227.41,227.41,225.93,64.1575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71,0.0,5.33,0.75,0.21,0.0,7.81,7.81,7.81,7.81,7.81,0.0,0.0,83.0,0.18,0.0,0.0
17858.0,3.1,6.12,12.85,1.62,0.19,0.3,0.39,0.09,12.94,0.05,0.05,0.0,0.05,0.02,0.0,-0.07,-0.22,-0.07,-0.22,-0.23,-0.23,-0.23,0.0,0.0,0.0,19.75,19.75,0.0,-0.74,-0.18,0.0,0.34,-1.45,0.78,-32.5875,-73.185,-73.1725,0.0,0.86,-200.0,-313.59749999999997,-143.75,-513.9475,0.0,0.0,0.0,0.0,0.0,39.3325,4.95,58.0325,45.832499999999996,0.06,0.95,39.39,66.4725,-2.02,-3.03,-3.03,715.25,0.0,0.0,0.06,4.04,0.0
19639.0,0.34,3.32,4.71,1.1,4.83,2.1,2.77,0.68,5.39,16.92,16.31,0.01,16.28,14.77,0.75,0.59,0.38,0.44,0.23,0.21,0.21,0.36,0.0,0.0,0.0,97.51,97.51,0.0,9.12,0.14,-0.08,-0.05,3.43,2.61,1.68,-2.65,-6.16,-7.63,-9.56,25.53,35.71,22.22,35.29,90.91,63.64,0.0,-76.4,0.0,1.52,3.75,12.5,14.85,3.66,2.29,3.53,3.04,2.21,1.66,1.16,29.0,11.0,39.0,2.5175,3.62,0.0
1696.0,20.35,12.4,12.4,0.0,1.78,11.53,29.52,17.99,30.39,27.09,27.09,0.0,8.1,24.23,0.0,-15.88,-15.88,-16.25,-32.7575,-30.575,-29.557499999999997,-15.93,0.0,0.0,0.0,0.61,6.1,59.01,-0.78,-21.95,13.9975,-0.51,-55.6275,-33.3825,3.49,227.41,227.41,225.93,-26.4375,-200.0,-313.59749999999997,-250.0,-513.9475,-501.2525,-321.73749999999995,0.0,0.0,-41.0825,1.96,4.53,0.52,45.832499999999996,0.68,0.0,0.0,-2.11,0.0,0.5,-1.61,16.0,615.25,69.0,0.17,3.78,0.0
41375.0,10.01,13.01,29.34,14.77,11.45,26.02,32.72,6.69,36.03,132.59,119.32,0.99,117.65,113.31,1.88,2.95,1.45,2.75,1.25,0.83,0.79,1.03,0.0,0.0,0.0,13.0,13.0,0.0,1.03,3.64,-1.4,-3.79,-15.41,-18.23,14.73,23.33,22.69,21.5,-26.4375,-6.65,7.41,4.56,52.44,53.7,-3.74,0.0,0.0,0.0,1.94,9.56,9.4,10.35,3.72,2.82,3.08,2.74,2.11,1.47,1.12,48.0,9.0,34.0,2.31,9.88,0.0
3877.0,3.76,1.64,1.79,0.0,0.0,1.8,3.52,1.72,3.51,28.13,28.13,0.01,28.13,28.05,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,4.38,4.38,0.57,0.03,0.05,0.0,0.0,0.0,0.0,0.0,227.41,227.41,225.93,64.1575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.86,39.3325,7.5,0.0,1.5,0.08,0.0,-20.0,-82.2225,-20.0,-87.21249999999999,-117.12,22.0,11.0,0.0,0.08,57.9625,0.0
24710.0,2.94,8.83,18.89,10.06,0.71,16.95,28.3,11.36,30.25,19.64,19.64,1.58,19.64,18.39,0.38,2.4,1.32,2.38,1.3,1.06,0.82,1.08,0.0,0.0,0.0,30.04,30.04,0.0,3.67,9.07,1.04,-8.72,3.76,-33.3825,-32.5875,14.39,14.39,27.71,6.07,3.0,350.0,2.59,372.3775,422.025,347.1275,0.0,0.0,0.0,1.73,6.49,0.0,1.25,0.27,1.65,34.8,34.4,13.8,10.6,10.2,231.0,127.0,0.0,0.21,4.35,0.0
6587.0,4.35,6.1,6.5,0.0,0.54,2.83,3.03,0.2,6.7,1.55,1.55,0.18,1.55,1.64,0.0,0.08,0.08,0.0,0.0,0.01,0.01,0.09,0.0,0.0,0.0,14.03,14.03,1.32,0.21,-0.04,0.18,-0.04,-0.33,-0.91,0.0,5.44,5.44,15.49,0.45,347.0375,166.67,-100.0,-100.0,0.0,347.1275,0.0,0.0,51.72,3.81,3.09,0.0,1.98,0.26,0.0,4.19,1.8,4.19,2.99,0.6,72.0,18.0,0.0,0.22,3.09,0.0
6135.0,6.16,19.74,23.15,3.17,10.16,16.71,18.83,2.12,25.27,25.7,23.29,0.55,23.72,21.44,0.29,2.52,2.08,1.92,1.48,0.94,0.91,1.54,0.76,2.98,11.3225,29.85,5.97,49.35,2.42,-3.25,-2.83,5.98,90.2075,73.77,51.365,12.97,12.84,22.37,64.1575,36.22,69.11,32.41,78.31,67.86,60.42,56.959999999999994,122.18,237.875,3.21,2.6,5.86,4.15,1.12,3.88,9.23,6.45,7.56,5.66,2.88,82.0,10.0,63.0,1.21,2.98,0.0
5039.0,8.56,69.79,131.33,60.37,72.19,26.82,51.88,25.07,156.41,94.32,94.32,2.11,104.47,76.46,6.9,20.72,14.89,15.56,9.73,7.02,7.44,12.18,0.62,16.1,11.3225,81.49,72.97,64.54,13.82,9.75,-143.6425,52.332499999999996,7.5,22.84,51.365,1.56,1.56,-1.39,19.97,-33.18,-44.93,-43.05,-58.33,-67.74,-52.14,-60.9075,122.18,88.6,0.88,0.73,2.17,4.43,0.44,-0.28,5.06,-4.47,-10.76,-4.37,-117.12,53.0,25.0,132.0,0.41,0.81,0.0
23037.0,35.73,269.24,376.31,106.63,148.68,50.48,57.73,7.25,383.56,31.54,31.54,0.84,29.68,23.8,0.39,14.56,0.34,-0.93,-32.7575,-30.575,-29.557499999999997,2.96,13.29,0.54,0.0,14.73,14.73,53.44,0.17,19.77,-6.08,-11.75,-2.26,-0.53,0.32,-44.68,-44.68,-8.85,-4.25,-26.2,-88.24,-111.4,-74.54,-45.7,-0.34,56.959999999999994,122.18,33.03,0.56,0.15,1.21,1.72,0.07,0.72,72.23249999999999,31.6,20.0,21.48,-10.74,234.0,128.0,0.0,0.06,0.14,0.0
67803.75,20.25,20.39,20.39,0.0,0.03,9.15,10.56,1.41,21.8,50.59,50.59,0.81,54.14,54.51,0.0,0.2,0.2,0.2,0.2,0.14,0.14,0.14,0.0,0.0,0.0,10.07,10.07,0.0,0.07,-4.27,4.4,0.0,0.64,0.64,51.365,227.41,227.41,225.93,-0.37,81.82,81.82,100.0,100.0,100.0,75.0,0.0,0.0,0.0,39.3325,54.6675,3.56,7.41,1.13,0.0,0.35,0.3,0.35,0.26,0.22,8.0,4.0,13.0,1.36,57.9625,0.0
28589.0,131.24,1829.0825,3634.915,123.55,1409.325,827.735,2014.74,1021.03,4568.7300000000005,2845.3725,2780.14,78.80250000000001,2803.74,1981.6799999999998,74.97999999999999,455.5025,290.01750000000004,365.68,219.055,171.6925,153.3,231.39,360.725,304.665,11.3225,70.05,70.05,3984.7225,20.51,229.84,-143.6425,-130.235,12.41,8.57,4.74,8.23,8.23,12.02,7.62,12.42,12.6,8.95,9.09,3.49,9.35,56.959999999999994,-76.4,20.37,1.65,1.61,12.33,5.68,1.36,59.75,29.31,25.49,28.98,20.53,16.71,61.0,31.0,47.0,1.16,1.72,0.0
23006.0,0.15,15.96,15.98,0.0,0.01,-0.03,0.13,0.16,16.14,1.05,1.05,0.34,1.05,0.05,0.02,1.24,1.24,1.24,1.24,0.95,0.95,0.95,0.0,0.0,0.0,349.655,298.0875,0.0,59.3,-0.02,0.05,0.0,6.4,6.53,0.0,227.41,227.41,0.0,6.53,117.54,117.54,117.54,117.54,63.79,63.79,0.0,0.0,0.0,0.62,54.6675,0.0,0.0,0.04,0.0,72.23249999999999,66.4725,57.9775,48.2475,40.692499999999995,0.0,52.0,0.0,0.05,57.9625,0.0
35848.0,24.6,47.85,114.03,66.18,44.04,71.99,83.82,11.83,125.86,127.68,127.68,0.73,140.09,119.18,1.38,18.41,13.12,15.48,10.19,8.44,8.72,11.37,360.725,304.665,0.0,9.72,9.72,3984.7225,2.21,-14.87,0.18,52.332499999999996,12.91,35.52,2.37,-1.06,-1.06,-1.23,22.9,49.07,38.98,87.41,90.47,178.55,59.69,56.959999999999994,122.18,237.875,1.59,1.85,2.91,4.42,1.0,1.75,9.79,6.62,6.0,5.1,1.93,34.0,12.0,169.0,0.78,1.58,0.0
23426.0,0.15,11.47,25.46,13.67,11.72,15.53,23.16,7.63,33.09,175.38,175.38,0.32,173.91,164.98,0.72,6.18,4.17,5.46,3.45,2.25,2.25,2.97,0.0,0.0,0.0,349.655,298.0875,0.0,59.3,3.33,-0.62,-2.92,23.6,5.21,11.09,16.41,16.41,11.45,1.75,24.85,52.75,19.74,47.44,37.2,46.31,0.0,0.0,0.0,1.09,54.6675,14.84,45.832499999999996,3.98,2.38,3.0,2.56,1.92,1.35,0.91,8.0,2.0,29.0,2.5175,57.9625,0.0
210.0,17.59,-122.33,128.03,59.77,103.93,-11.945,88.81,1021.03,331.73,104.67,51.59,1.19,51.99,41.0,8.35,-6.35,-17.872500000000002,-7.56,-32.7575,-30.575,-29.557499999999997,-15.585,360.725,2.16,0.0,-69.56,-69.56,64.8,-7.475,6.41,0.2,-9.08,-55.6275,-26.86,0.1,-10.99,-26.6,-21.32,-4.73,-200.0,-41.37,-250.0,-39.86,-39.86,-41.37,-60.9075,-76.4,76.9,0.19,0.95,1.52,11.25,0.0,-0.05,-0.38,-1.26,-90.795,-87.21249999999999,-117.12,29.0,193.0,324.75,0.14,0.44,1.0
24509.0,2.0,3.64,26.1,2.25,0.02,0.77,0.82,0.04,26.14,0.59,0.59,0.0,0.59,0.16,0.0,0.24,0.11,0.23,0.1,0.07,0.07,0.08,0.0,0.0,0.0,18.21,18.21,0.0,0.4,1.73,-3.33,0.99,1.96,4.78,-32.5875,227.41,227.41,225.93,4.81,14.29,57.14,9.52,42.86,422.025,347.1275,0.0,0.0,0.0,39.3325,54.6675,0.0,0.0,0.02,4.5,43.9,66.4725,34.15,26.83,40.692499999999995,28.0,0.0,0.0,0.02,57.9625,0.0
3771.0,3.48,1.99,2.64,0.59,2.54,-0.09,0.83,0.92,3.56,0.02,0.02,0.34,0.02,0.19,0.0,0.11,0.11,0.08,0.08,0.08,0.08,0.11,0.0,0.0,0.0,5.33,5.33,0.0,0.32,-0.03,-0.25,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2.34,58.0325,9.75,2.9,59.75,3.36,3.03,3.19,3.03,2.69,715.25,615.25,324.75,0.0,0.0,0.0
13603.0,10.0,9.41,20.97,11.56,0.0,7.58,13.61,6.03,27.0,27.06,27.06,0.0,27.06,27.03,0.0,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,0.0,0.0,0.0,9.41,2.44,0.0,-0.04,-0.45,0.0,0.0,-0.42,1.4,0.0,227.41,227.41,225.93,-27.61,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,1.0,0.0,0.0,6.85,1.49,1.01,4.97,4.97,0.04,0.04,0.04,118.0,153.0,0.0,1.11,0.0,0.0
3522.0,4.0,-9.14,-1.28,0.0,18.25,-1.62,0.47,2.1,0.82,0.0,0.0,0.16,0.02,0.37,0.0,-0.33,-0.33,-0.34,-0.34,-0.34,-0.34,-0.33,0.0,0.0,0.0,-22.86,-22.86,2.68,-0.83,0.1,0.0,0.0,-3.86,9.86,0.0,0.0,0.0,-66.4,20.59,-102.99,-103.01,-103.17,-103.19,-103.19,-103.01,0.0,0.0,0.0,1.4,0.02,0.69,2.11,0.01,-6.7075,-58.682500000000005,-82.2225,-90.795,-87.21249999999999,-117.12,0.0,615.25,13.0,0.42,0.02,1.0
14515.0,10.05,10.26,14.83,4.57,0.03,4.65,5.17,0.53,15.36,1.45,1.45,0.0,1.45,1.1,0.06,0.11,0.11,0.1,0.1,0.07,0.07,0.08,0.0,0.0,0.0,1.02,1.02,3984.7225,0.01,0.41,-1.21,0.76,0.69,6.54,0.0,-35.27,-35.27,-9.84,7.56,347.0375,350.0,371.66499999999996,372.3775,422.025,347.1275,0.0,0.0,0.0,3.21,54.6675,0.0,5.29,0.07,0.0,5.41,5.41,5.41,3.6,3.6,23.0,0.0,0.0,0.06,57.9625,0.0
3282.0,4.71,24.04,31.94,6.69,32.9,13.04,19.62,6.58,38.52,40.78,40.78,1.29,41.42,28.36,0.13,10.19,9.19,7.82,6.82,5.12,5.89,7.49,360.725,1.64,0.0,50.05,10.01,91.07,15.16,2.54,-1.4,-1.12,8.63,10.37,-1.67,17.79,17.79,18.17,14.27,49.85,62.08,82.71,116.51,159.9,66.82,56.959999999999994,122.18,237.875,2.0,1.48,58.0325,3.17,1.42,4.17,13.29,8.78,11.18,9.8,5.3,117.0,12.0,23.0,1.32,1.48,0.0
67803.75,0.33,3.43,7.61,4.19,2.06,5.82,26.63,20.8,28.42,62.56,62.56,0.1,62.56,60.38,0.0,1.24,0.44,1.05,0.25,0.18,0.2,0.37,0.0,0.0,0.0,103.5,12.94,0.0,11.21,-0.03,0.99,-0.85,90.2075,-24.35,-32.5875,3.47,3.47,3.2,6.01,-2.36,12.82,-9.48,-10.71,-18.18,12.12,0.0,0.0,0.0,1.14,54.6675,12.99,3.67,3.98,1.82,1.8,1.63,0.91,0.62,0.45,106.0,112.0,35.0,2.5175,57.9625,0.0
6616.0,3.1,3.28,3.28,0.0,0.05,2.02,2.07,0.06,3.34,0.17,0.17,0.0,0.17,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.59,10.59,2.44,0.0,-0.01,-0.02,0.0,-0.3,-0.3,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,39.3325,3.4,0.0,0.0,0.06,0.5,5.88,5.88,-5.88,-87.21249999999999,-117.12,0.0,0.0,0.0,0.05,3.4,0.0
3123.0,15.5,26.7,43.76,16.32,33.39,16.56,65.37,48.8,92.56,554.89,552.67,1.91,553.36,1981.6799999999998,7.67,5.29,3.82,3.72,2.25,2.55,2.36,4.12,0.0,304.665,0.0,17.22,17.22,20.31,2.66,-14.7,-0.76,52.332499999999996,-3.64,73.77,3.25,16.81,16.8,16.63,-2.73,5.8,6.7,11.38,17.19,82.14,34.64,0.0,122.18,11.96,1.03,54.6675,18.76,45.832499999999996,3.98,59.75,1.83,1.65,1.68,1.14,0.96,14.0,2.0,21.0,2.5175,57.9625,0.0
67803.75,3.96,5.79,19.33,13.54,18.55,5.94,20.36,14.41,33.74,32.12,32.12,0.51,31.38,30.73,0.39,2.74,1.51,0.47,-0.76,-0.82,-0.82,1.45,0.0,0.0,0.0,14.62,14.62,0.0,3.66,1.5,-3.41,2.69,8.83,-1.63,51.365,50.23,50.23,64.42,64.1575,-0.72,-14.2,-56.07,-513.9475,-501.2525,-22.04,0.0,0.0,0.0,1.11,2.93,11.79,5.46,2.75,3.18,8.69,5.11,7.08,5.85,2.28,90.0,87.0,51.0,1.98,3.33,0.0
4981.0,4.48,-0.02,3.55,3.57,5.48,2.66,4.72,2.06,5.61,7.39,7.39,0.02,7.7,8.89,0.19,-0.73,-0.86,-0.78,-0.91,-0.91,-1.65,-0.86,0.0,0.0,0.0,-0.05,-0.05,0.0,-1.92,-1.9,0.01,1.98,-55.6275,25.89,0.0,-73.185,-73.1725,-49.72,-26.4375,-200.0,0.0,-250.0,-513.9475,-501.2525,0.0,0.0,0.0,0.0,1.2,4.77,6.35,4.02,3.31,-3.4,-4.43,-5.2,-5.96,-5.96,-6.73,123.0,131.0,126.0,1.05,1.85,1.0
2988.0,5.57,67.45,68.39,0.0,77.84,-10.3,6.47,16.77,85.16,29.26,29.26,0.89,29.26,18.06,1.53,11.64,11.51,7.16,7.03,4.74,4.67,9.22,0.61,0.1,0.0,121.09,121.09,160.08,15.75,10.26,-8.01,-2.68,3.06,2.98,51.365,29.87,29.87,29.83,12.01,-4.43,-4.72,-24.07,-24.65,-31.99,-5.14,56.959999999999994,122.18,17.35,0.39,0.48,58.0325,45.832499999999996,0.59,59.75,46.98,30.07,57.9775,48.2475,40.692499999999995,9.0,47.0,8.0,0.54,0.62,0.0
547.0,0.91,-17.31,4.23,0.41,3.57,0.37,0.68,0.31,4.54,1.1,1.1,0.13,1.1,0.91,0.06,-0.4,-0.4,-0.47,-0.47,-0.47,-0.47,-0.4,0.0,0.0,0.0,-13.567499999999999,-13.567499999999999,100.89,-4.4,-0.12,0.0,0.15,-2.97,-6.21,1.13,-73.185,-73.1725,-66.4,-19.79,-122.22,-122.22,-135.0,-135.0,-135.0,-122.22,0.0,0.0,-20.38,0.38,0.49,0.0,6.39,0.28,0.0,-8.59,-11.62,-8.59,-9.09,-117.12,143.0,162.0,0.0,0.36,0.51,1.0
6744.0,5.0,4.84,4.84,0.0,0.0,0.34,0.38,0.04,4.88,1.65,1.65,0.0,1.65,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,9.68,2.07,0.0,0.06,0.0,0.0,0.0,0.0,0.0,5.77,5.77,22.22,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.83,0.85,0.0,0.0,1.11,0.61,0.0,-58.682500000000005,-82.2225,-90.795,-87.21249999999999,-117.12,41.0,18.0,0.0,0.23,0.0,0.0
67803.75,10.0,48.35,57.51,8.94,87.33,-8.06,34.65,42.71,100.23,108.96,96.77,1.81,97.4,104.6,3.39,-2.34,-3.45,-11.6,-32.7575,-30.575,-29.557499999999997,-3.45,1.36,304.665,0.0,48.35,4.83,0.0,-3.45,5.3,-4.39,-0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,3.0,17.26,14.4,2.75,8.23,9.88,5.14,9.25,8.02,3.28,62.0,123.0,25.0,0.0,0.0,0.0
1208.0,8.74,63.67,122.42,58.75,225.61,38.46,82.79,44.33,166.75,280.58,280.57,1.5,276.24,252.8,74.97999999999999,11.69,1.25,7.07,-3.37,-3.23,-3.36,1.39,360.725,304.665,0.0,72.84,72.84,17.24,1.59,17.34,-1.81,-130.235,-7.17,-7.85,1.11,-18.51,-18.51,-19.43,-13.35,-60.97,-93.7,-65.26,-132.88,-157.99,-90.84,-60.9075,122.18,3.17,0.77,0.83,3.57,17.06,1.93,-0.56,-0.11,-2.34,-4.28,-4.18,-6.41,18.0,42.0,98.0,1.12,0.87,0.0
1849.0,0.86,3.92,13.21,8.97,72.95,-60.87,33.57,94.43,107.64,446.24,446.24,1.22,446.12,376.56,74.97999999999999,7.6,6.41,1.2,0.01,0.01,0.09,6.41,0.0,0.02,0.0,45.48,45.48,21.5,59.3,14.59,-12.1,-2.56,-13.27,-10.8,15.26,15.6,15.6,14.5,-4.76,26.46,41.81,96.72,101.14,101.64,33.82,0.0,122.18,80.82,0.36,6.09,58.0325,45.832499999999996,3.98,1.25,2.11,0.39,1.8,1.75,0.03,20.0,47.0,1.0,2.5175,6.98,0.0
3453.0,6.26,98.81,286.92,1572.6100000000001,211.43,137.13,191.59,54.46,341.38,472.53,472.53,5.87,464.44,418.31,74.97999999999999,31.72,10.59,25.65,4.52,5.05,5.04,11.12,360.725,14.38,0.0,78.98,78.98,27.38,8.88,229.84,2.2,-130.235,5.24,-8.82,1.29,-25.03,-25.03,-27.64,-9.75,-20.44,-47.08,-14.33,-55.16,3.91,-24.81,-60.9075,-76.4,5.8,0.99,2.75,6.92,14.91,2.11,1.27,3.74,2.65,1.64,1.26,0.17,20.0,20.0,72.0,1.64,2.82,0.0
